PERMNO,date,TICKER,PRC,VOL
14593,20091117,AAPL,207.00000,14709240
14593,20091118,AAPL,205.96001,13872640
14593,20091119,AAPL,200.50999,19941389
14593,20091120,AAPL,199.92000,14931552
14593,20091123,AAPL,205.88000,17814016
14593,20091124,AAPL,204.44000,11707843
14593,20091125,AAPL,204.19000,10539812
14593,20091127,AAPL,200.59000,10880390
14593,20091130,AAPL,199.91000,15622989
14593,20091201,AAPL,196.97000,17196298
14593,20091202,AAPL,196.23000,26155257
14593,20091203,AAPL,196.48000,16493311
14593,20091204,AAPL,193.32001,30258920
14593,20091207,AAPL,188.95000,26317884
14593,20091208,AAPL,189.87000,25351318
14593,20091209,AAPL,197.80000,25205077
14593,20091210,AAPL,196.42999,18014688
14593,20091211,AAPL,194.67000,15748899
14593,20091214,AAPL,196.98000,18290007
14593,20091215,AAPL,194.17000,15537416
14593,20091216,AAPL,195.03000,13106023
14593,20091217,AAPL,191.86000,14454858
14593,20091218,AAPL,195.42999,22159300
14593,20091221,AAPL,198.23000,22468457
14593,20091222,AAPL,200.36000,12919429
14593,20091223,AAPL,202.10001,12694277
14593,20091224,AAPL,209.03999,18352414
14593,20091228,AAPL,211.61000,23572391
14593,20091229,AAPL,209.10001,16299047
14593,20091230,AAPL,211.64000,15139706
14593,20091231,AAPL,210.73199,12885016
14593,20100104,AAPL,214.00999,18241224
14593,20100105,AAPL,214.38000,22082278
14593,20100106,AAPL,210.97000,20396105
14593,20100107,AAPL,210.58000,17628746
14593,20100108,AAPL,211.98000,16553861
14593,20100111,AAPL,210.11000,17085997
14593,20100112,AAPL,207.72000,21903456
14593,20100113,AAPL,210.64999,22267060
14593,20100114,AAPL,209.42999,15811930
14593,20100115,AAPL,205.92999,21792710
14593,20100119,AAPL,215.03999,26597167
14593,20100120,AAPL,211.72501,22433416
14593,20100121,AAPL,208.07201,22339679
14593,20100122,AAPL,197.75000,32353278
14593,20100125,AAPL,203.07500,39316161
14593,20100126,AAPL,205.94000,68057437
14593,20100127,AAPL,207.88400,63634021
14593,20100128,AAPL,199.28999,43123961
14593,20100129,AAPL,192.06300,45971390
14593,20100201,AAPL,194.73000,27576409
14593,20100202,AAPL,195.86000,25627574
14593,20100203,AAPL,199.23000,22553343
14593,20100204,AAPL,192.05000,27796720
14593,20100205,AAPL,195.46001,31211996
14593,20100208,AAPL,194.12000,17568306
14593,20100209,AAPL,196.19000,23130192
14593,20100210,AAPL,195.11600,13886651
14593,20100211,AAPL,198.67000,20170465
14593,20100212,AAPL,200.38000,23899479
14593,20100216,AAPL,203.39999,19861692
14593,20100217,AAPL,202.55000,15976141
14593,20100218,AAPL,202.92799,15451881
14593,20100219,AAPL,201.67000,15186275
14593,20100222,AAPL,200.41600,14292683
14593,20100223,AAPL,197.05901,20973110
14593,20100224,AAPL,200.65601,16857464
14593,20100225,AAPL,202.00000,24323109
14593,20100226,AAPL,204.62000,18495264
14593,20100301,AAPL,208.99001,20167640
14593,20100302,AAPL,208.85001,20646228
14593,20100303,AAPL,209.33000,13650536
14593,20100304,AAPL,210.71001,13415703
14593,20100305,AAPL,218.95000,33067131
14593,20100308,AAPL,219.08000,15859399
14593,20100309,AAPL,223.02000,33547308
14593,20100310,AAPL,224.84000,21794275
14593,20100311,AAPL,225.50000,14862442
14593,20100312,AAPL,226.60001,15240222
14593,20100315,AAPL,223.84000,18067401
14593,20100316,AAPL,224.45000,16323981
14593,20100317,AAPL,224.12000,16481121
14593,20100318,AAPL,224.64999,12575771
14593,20100319,AAPL,222.24989,20532679
14593,20100322,AAPL,224.75000,16726458
14593,20100323,AAPL,228.36000,22018437
14593,20100324,AAPL,229.37000,21782020
14593,20100325,AAPL,226.64999,19886378
14593,20100326,AAPL,230.89999,23416104
14593,20100329,AAPL,232.39000,19811377
14593,20100330,AAPL,235.84500,19425617
14593,20100331,AAPL,235.00000,15807603
14593,20100401,AAPL,235.97000,22189562
14593,20100405,AAPL,238.49001,25113739
14593,20100406,AAPL,239.53999,16382984
14593,20100407,AAPL,240.60001,22995751
14593,20100408,AAPL,239.95000,20945986
14593,20100409,AAPL,241.78999,12249340
14593,20100412,AAPL,242.28999,12219470
14593,20100413,AAPL,242.42999,11275587
14593,20100414,AAPL,245.69000,14871328
14593,20100415,AAPL,248.92000,13870317
14593,20100416,AAPL,247.39999,27428929
14593,20100419,AAPL,247.07001,20791561
14593,20100420,AAPL,244.59000,27242351
14593,20100421,AAPL,259.22000,36080744
14593,20100422,AAPL,266.46951,29059869
14593,20100423,AAPL,270.82999,29154514
14593,20100426,AAPL,269.50000,17568016
14593,20100427,AAPL,262.04001,26050382
14593,20100428,AAPL,261.60001,27891682
14593,20100429,AAPL,268.64001,20456235
14593,20100430,AAPL,261.09000,20096137
14593,20100503,AAPL,266.35001,16722152
14593,20100504,AAPL,258.67999,26838617
14593,20100505,AAPL,255.98500,32555484
14593,20100506,AAPL,246.25000,47763853
14593,20100507,AAPL,235.86000,61546277
14593,20100510,AAPL,253.99001,36310334
14593,20100511,AAPL,256.51999,31269540
14593,20100512,AAPL,262.09000,24099496
14593,20100513,AAPL,258.35999,22179766
14593,20100514,AAPL,253.82001,27969213
14593,20100517,AAPL,254.22000,27927686
14593,20100518,AAPL,252.36000,28651736
14593,20100519,AAPL,248.34000,37588716
14593,20100520,AAPL,237.75999,47089230
14593,20100521,AAPL,242.32001,44813081
14593,20100524,AAPL,246.75999,27693587
14593,20100525,AAPL,245.22000,38537030
14593,20100526,AAPL,244.10899,31453187
14593,20100527,AAPL,253.35001,24590770
14593,20100528,AAPL,256.88000,30042554
14593,20100601,AAPL,260.82999,32353080
14593,20100602,AAPL,263.95001,25400901
14593,20100603,AAPL,263.12000,23929192
14593,20100604,AAPL,255.96500,27992969
14593,20100607,AAPL,250.94000,32679163
14593,20100608,AAPL,249.33000,36765548
14593,20100609,AAPL,243.20000,31530992
14593,20100610,AAPL,250.50999,28790289
14593,20100611,AAPL,253.50999,20119227
14593,20100614,AAPL,254.28000,22235136
14593,20100615,AAPL,259.69000,21473940
14593,20100616,AAPL,267.25000,28760892
14593,20100617,AAPL,271.87000,32027185
14593,20100618,AAPL,274.07401,28639451
14593,20100621,AAPL,270.17001,28585989
14593,20100622,AAPL,273.85001,26469803
14593,20100623,AAPL,270.97000,28221973
14593,20100624,AAPL,269.00000,26322538
14593,20100625,AAPL,266.70001,20292812
14593,20100628,AAPL,268.29999,21608672
14593,20100629,AAPL,256.17001,41767499
14593,20100630,AAPL,251.53000,27301121
14593,20100701,AAPL,248.48000,37739510
14593,20100702,AAPL,246.94000,25530320
14593,20100706,AAPL,248.63000,22719547
14593,20100707,AAPL,258.66501,24131413
14593,20100708,AAPL,258.09000,27136741
14593,20100709,AAPL,259.62000,15964911
14593,20100712,AAPL,257.28500,20691030
14593,20100713,AAPL,251.79800,43798276
14593,20100714,AAPL,252.72701,29881491
14593,20100715,AAPL,251.45000,30452163
14593,20100716,AAPL,249.89999,38318973
14593,20100719,AAPL,245.58000,37630186
14593,20100720,AAPL,251.89000,39701190
14593,20100721,AAPL,254.24001,43706089
14593,20100722,AAPL,259.02399,23873500
14593,20100723,AAPL,259.94000,19715640
14593,20100726,AAPL,259.28000,15474579
14593,20100727,AAPL,264.07999,21534698
14593,20100728,AAPL,260.95999,19153745
14593,20100729,AAPL,258.10999,23790439
14593,20100730,AAPL,257.25000,16571367
14593,20100802,AAPL,261.85001,15764617
14593,20100803,AAPL,261.92999,15367772
14593,20100804,AAPL,262.98001,15634027
14593,20100805,AAPL,261.70001,10724393
14593,20100806,AAPL,260.09100,16647583
14593,20100809,AAPL,261.75000,11244714
14593,20100810,AAPL,259.41000,16752383
14593,20100811,AAPL,250.19000,23137344
14593,20100812,AAPL,251.78999,19739168
14593,20100813,AAPL,249.10001,13112180
14593,20100816,AAPL,247.64000,11827182
14593,20100817,AAPL,251.97000,15671463
14593,20100818,AAPL,253.07001,12579557
14593,20100819,AAPL,249.88000,15937627
14593,20100820,AAPL,249.64000,14234787
14593,20100823,AAPL,245.80000,15310394
14593,20100824,AAPL,239.92999,22264193
14593,20100825,AAPL,242.89000,22109431
14593,20100826,AAPL,240.28000,17279741
14593,20100827,AAPL,241.62000,20232485
14593,20100830,AAPL,242.50000,14222564
14593,20100831,AAPL,243.10001,15611986
14593,20100901,AAPL,250.33000,25825907
14593,20100902,AAPL,252.17000,15306551
14593,20100903,AAPL,258.76999,19234655
14593,20100907,AAPL,257.81000,12735911
14593,20100908,AAPL,262.92001,19482515
14593,20100909,AAPL,263.07001,16224333
14593,20100910,AAPL,263.41000,14306084
14593,20100913,AAPL,267.04001,14481589
14593,20100914,AAPL,268.06000,15096027
14593,20100915,AAPL,270.22000,15876274
14593,20100916,AAPL,276.57001,24025215
14593,20100917,AAPL,275.37000,23241194
14593,20100920,AAPL,283.23001,24369898
14593,20100921,AAPL,283.76999,24732159
14593,20100922,AAPL,287.75000,21604304
14593,20100923,AAPL,288.92001,29153598
14593,20100924,AAPL,292.32001,24032636
14593,20100927,AAPL,291.16400,17891074
14593,20100928,AAPL,286.85999,38283236
14593,20100929,AAPL,287.37000,17550030
14593,20100930,AAPL,283.75000,25315537
14593,20101001,AAPL,282.51999,16839844
14593,20101004,AAPL,278.64001,16393639
14593,20101005,AAPL,288.94000,18574884
14593,20101006,AAPL,289.19000,24983040
14593,20101007,AAPL,289.22000,14988516
14593,20101008,AAPL,294.07001,24125913
14593,20101011,AAPL,295.35999,15773309
14593,20101012,AAPL,298.54001,20612277
14593,20101013,AAPL,300.14001,23063222
14593,20101014,AAPL,302.31000,16265673
14593,20101015,AAPL,314.73999,33786017
14593,20101018,AAPL,318.00000,41067578
14593,20101019,AAPL,309.48999,45715087
14593,20101020,AAPL,310.53000,26600714
14593,20101021,AAPL,309.51999,20315290
14593,20101022,AAPL,307.47000,13885004
14593,20101025,AAPL,308.84000,14360765
14593,20101026,AAPL,308.04999,14565577
14593,20101027,AAPL,307.82999,14751717
14593,20101028,AAPL,305.23999,20438035
14593,20101029,AAPL,300.98001,15808846
14593,20101101,AAPL,304.17999,15898044
14593,20101102,AAPL,309.35999,16004366
14593,20101103,AAPL,312.79999,18827858
14593,20101104,AAPL,318.26999,23734197
14593,20101105,AAPL,317.13000,13409552
14593,20101108,AAPL,318.62000,10522061
14593,20101109,AAPL,316.07999,14149842
14593,20101110,AAPL,318.03000,14260598
14593,20101111,AAPL,316.65500,13422816
14593,20101112,AAPL,308.03000,29405801
14593,20101115,AAPL,307.03500,15057055
14593,20101116,AAPL,301.59000,24340322
14593,20101117,AAPL,300.50000,17841578
14593,20101118,AAPL,308.42999,18422776
14593,20101119,AAPL,306.73001,14132745
14593,20101122,AAPL,313.35999,14749183
14593,20101123,AAPL,308.73001,19131221
14593,20101124,AAPL,314.79501,15377888
14593,20101126,AAPL,315.76001,8778702
14593,20101129,AAPL,316.87000,16474231
14593,20101130,AAPL,311.14999,18586986
14593,20101201,AAPL,316.39999,17077936
14593,20101202,AAPL,318.14999,17107781
14593,20101203,AAPL,317.44000,12661495
14593,20101206,AAPL,320.14999,16621560
14593,20101207,AAPL,318.20999,14627355
14593,20101208,AAPL,321.01001,11873356
14593,20101209,AAPL,319.75751,10813042
14593,20101210,AAPL,320.56000,9705557
14593,20101213,AAPL,321.67001,16214668
14593,20101214,AAPL,320.29001,13021654
14593,20101215,AAPL,320.35999,15422144
14593,20101216,AAPL,321.25000,12000740
14593,20101217,AAPL,320.60999,14301471
14593,20101220,AAPL,322.20999,14340406
14593,20101221,AAPL,324.20499,9521026
14593,20101222,AAPL,325.16000,9814341
14593,20101223,AAPL,323.60001,8248670
14593,20101227,AAPL,324.67999,9171421
14593,20101228,AAPL,325.47000,6509023
14593,20101229,AAPL,325.29001,6023636
14593,20101230,AAPL,323.66000,5826051
14593,20101231,AAPL,322.56000,7114008
14593,20110103,AAPL,329.57001,16438280
14593,20110104,AAPL,331.29001,11444072
14593,20110105,AAPL,334.00000,9486655
14593,20110106,AAPL,333.73001,11138250
14593,20110107,AAPL,336.12000,11645048
14593,20110110,AAPL,342.45499,16708869
14593,20110111,AAPL,341.64001,16549770
14593,20110112,AAPL,344.42001,11203833
14593,20110113,AAPL,345.67999,11093597
14593,20110114,AAPL,348.48001,11496157
14593,20110118,AAPL,340.64999,69874948
14593,20110119,AAPL,338.84000,41759927
14593,20110120,AAPL,332.67999,28291683
14593,20110121,AAPL,326.72000,27737580
14593,20110124,AAPL,337.45001,21278930
14593,20110125,AAPL,341.39999,20260838
14593,20110126,AAPL,343.85001,18750070
14593,20110127,AAPL,343.20999,10559224
14593,20110128,AAPL,336.10001,22036093
14593,20110131,AAPL,339.32001,14013436
14593,20110201,AAPL,345.03000,15817920
14593,20110202,AAPL,344.32001,9620983
14593,20110203,AAPL,343.44000,14646458
14593,20110204,AAPL,346.50000,12075509
14593,20110207,AAPL,351.88000,18123325
14593,20110208,AAPL,355.20001,14391217
14593,20110209,AAPL,358.16000,17960733
14593,20110210,AAPL,354.54001,34372392
14593,20110211,AAPL,356.85001,13603616
14593,20110214,AAPL,359.17999,11518634
14593,20110215,AAPL,359.89999,10569765
14593,20110216,AAPL,363.13000,17892206
14593,20110217,AAPL,358.29999,19738726
14593,20110218,AAPL,350.56000,30275584
14593,20110222,AAPL,338.60999,32565031
14593,20110223,AAPL,342.62000,25002096
14593,20110224,AAPL,342.88000,18726311
14593,20110225,AAPL,348.16000,14146791
14593,20110228,AAPL,353.20999,14937611
14593,20110301,AAPL,349.31000,17033417
14593,20110302,AAPL,352.12000,22317242
14593,20110303,AAPL,359.56000,18724604
14593,20110304,AAPL,360.00000,17637107
14593,20110307,AAPL,355.35999,20677074
14593,20110308,AAPL,355.76001,13479384
14593,20110309,AAPL,352.47000,16879628
14593,20110310,AAPL,346.67001,19083226
14593,20110311,AAPL,351.98999,17866567
14593,20110314,AAPL,353.56000,16553491
14593,20110315,AAPL,345.42999,27256331
14593,20110316,AAPL,330.01001,43975712
14593,20110317,AAPL,334.64001,24876501
14593,20110318,AAPL,330.67001,27892126
14593,20110321,AAPL,339.29999,15304403
14593,20110322,AAPL,341.20001,12193654
14593,20110323,AAPL,339.19000,14118499
14593,20110324,AAPL,344.97000,15142494
14593,20110325,AAPL,351.54001,16796252
14593,20110328,AAPL,350.44000,11582201
14593,20110329,AAPL,350.95999,13279558
14593,20110330,AAPL,348.63000,12355711
14593,20110331,AAPL,348.50751,10280241
14593,20110401,AAPL,344.56000,15699301
14593,20110404,AAPL,341.19000,17136327
14593,20110405,AAPL,338.89001,17922199
14593,20110406,AAPL,338.04001,15000456
14593,20110407,AAPL,338.07999,13910515
14593,20110408,AAPL,335.06000,14047800
14593,20110411,AAPL,330.79999,14852745
14593,20110412,AAPL,332.39999,15923357
14593,20110413,AAPL,336.13000,13020326
14593,20110414,AAPL,332.42001,11288483
14593,20110415,AAPL,327.45999,16953438
14593,20110418,AAPL,331.85001,22680604
14593,20110419,AAPL,337.85999,15580915
14593,20110420,AAPL,342.41000,26266992
14593,20110421,AAPL,350.69601,27824686
14593,20110425,AAPL,353.00900,9872568
14593,20110426,AAPL,350.42001,12556553
14593,20110427,AAPL,350.14999,13210566
14593,20110428,AAPL,346.75000,13352902
14593,20110429,AAPL,350.13000,36643297
14593,20110502,AAPL,346.28000,16461862
14593,20110503,AAPL,348.20001,11732772
14593,20110504,AAPL,349.57001,14493021
14593,20110505,AAPL,346.75000,12529335
14593,20110506,AAPL,346.66000,10452295
14593,20110509,AAPL,347.60001,7652327
14593,20110510,AAPL,349.45001,10503245
14593,20110511,AAPL,347.23001,12554490
14593,20110512,AAPL,346.57001,11929910
14593,20110513,AAPL,340.50000,12212124
14593,20110516,AAPL,333.29999,16909018
14593,20110517,AAPL,336.14001,16875644
14593,20110518,AAPL,339.87000,12458558
14593,20110519,AAPL,340.53000,9737913
14593,20110520,AAPL,335.22000,12593885
14593,20110523,AAPL,334.39999,14394904
14593,20110524,AAPL,332.19000,11996985
14593,20110525,AAPL,336.78000,10967999
14593,20110526,AAPL,335.00000,8379543
14593,20110527,AAPL,337.41000,7623036
14593,20110531,AAPL,347.82999,15567297
14593,20110601,AAPL,345.51001,20637977
14593,20110602,AAPL,346.10199,12622415
14593,20110603,AAPL,343.44000,11757168
14593,20110606,AAPL,338.04001,17183260
14593,20110607,AAPL,332.04001,19737835
14593,20110608,AAPL,332.23999,12514140
14593,20110609,AAPL,331.48999,10305297
14593,20110610,AAPL,325.89999,16233638
14593,20110613,AAPL,326.60001,12353057
14593,20110614,AAPL,332.44000,12473514
14593,20110615,AAPL,326.75000,15015885
14593,20110616,AAPL,325.16000,18995369
14593,20110617,AAPL,320.26001,22751906
14593,20110620,AAPL,315.32001,23745811
14593,20110621,AAPL,325.29999,18295578
14593,20110622,AAPL,322.60999,14558797
14593,20110623,AAPL,331.23001,20825452
14593,20110624,AAPL,326.35001,16385373
14593,20110627,AAPL,332.04001,12623730
14593,20110628,AAPL,335.26001,10927580
14593,20110629,AAPL,334.04001,13102973
14593,20110630,AAPL,335.67001,11921746
14593,20110701,AAPL,343.26001,16059764
14593,20110705,AAPL,349.42999,13211952
14593,20110706,AAPL,351.76001,16407404
14593,20110707,AAPL,357.20001,14801395
14593,20110708,AAPL,359.70999,18164442
14593,20110711,AAPL,354.00000,16432139
14593,20110712,AAPL,353.75000,16749224
14593,20110713,AAPL,358.01999,14503105
14593,20110714,AAPL,357.76999,15875624
14593,20110715,AAPL,364.92001,17810685
14593,20110718,AAPL,373.79999,21172259
14593,20110719,AAPL,376.85001,30264802
14593,20110720,AAPL,386.89999,34628695
14593,20110721,AAPL,387.29001,19396070
14593,20110722,AAPL,393.29999,18923605
14593,20110725,AAPL,398.50000,21688942
14593,20110726,AAPL,403.41000,17520274
14593,20110727,AAPL,392.59000,24237424
14593,20110728,AAPL,391.82001,21797058
14593,20110729,AAPL,390.48001,23296363
14593,20110801,AAPL,396.75000,22543066
14593,20110802,AAPL,388.91000,23584051
14593,20110803,AAPL,392.57001,27091569
14593,20110804,AAPL,377.37000,32194444
14593,20110805,AAPL,373.62000,44620655
14593,20110808,AAPL,353.20999,42431994
14593,20110809,AAPL,374.01001,40185572
14593,20110810,AAPL,363.69000,32722953
14593,20110811,AAPL,373.70001,27499029
14593,20110812,AAPL,376.98999,19556430
14593,20110815,AAPL,383.41000,16976647
14593,20110816,AAPL,380.48001,18421074
14593,20110817,AAPL,380.44000,16394742
14593,20110818,AAPL,366.04999,31492717
14593,20110819,AAPL,356.03000,28664453
14593,20110822,AAPL,356.44000,19816615
14593,20110823,AAPL,373.60001,24410903
14593,20110824,AAPL,376.17999,23535838
14593,20110825,AAPL,373.72000,32293136
14593,20110826,AAPL,383.57999,23782598
14593,20110829,AAPL,389.97000,14966808
14593,20110830,AAPL,389.98999,15673810
14593,20110831,AAPL,384.82999,19290685
14593,20110901,AAPL,381.03000,12773288
14593,20110902,AAPL,374.04999,16261829
14593,20110906,AAPL,379.73999,18967203
14593,20110907,AAPL,383.92999,12993437
14593,20110908,AAPL,384.14001,15424681
14593,20110909,AAPL,377.48001,21023049
14593,20110912,AAPL,379.94000,17415834
14593,20110913,AAPL,384.62000,16393196
14593,20110914,AAPL,389.29999,19924871
14593,20110915,AAPL,392.95999,15481474
14593,20110916,AAPL,400.50000,25725422
14593,20110919,AAPL,411.63000,30344888
14593,20110920,AAPL,413.45001,28573412
14593,20110921,AAPL,412.14001,22297502
14593,20110922,AAPL,401.82001,35635421
14593,20110923,AAPL,404.29999,20134012
14593,20110926,AAPL,403.17001,29868090
14593,20110927,AAPL,399.26001,23323082
14593,20110928,AAPL,397.01001,15901458
14593,20110929,AAPL,390.57001,24083640
14593,20110930,AAPL,381.32001,20300257
14593,20111003,AAPL,374.60001,24788421
14593,20111004,AAPL,372.50000,45396553
14593,20111005,AAPL,378.25000,29028691
14593,20111006,AAPL,377.37000,30037260
14593,20111007,AAPL,369.79999,19822727
14593,20111010,AAPL,388.81000,16435146
14593,20111011,AAPL,400.29001,22414200
14593,20111012,AAPL,402.19000,22892147
14593,20111013,AAPL,408.42999,15720145
14593,20111014,AAPL,422.00000,21155977
14593,20111017,AAPL,419.98999,25304388
14593,20111018,AAPL,422.23999,32792558
14593,20111019,AAPL,398.62000,40430302
14593,20111020,AAPL,395.31000,20224436
14593,20111021,AAPL,392.87000,22766861
14593,20111024,AAPL,405.76999,18411367
14593,20111025,AAPL,397.76999,15798666
14593,20111026,AAPL,400.60001,16726730
14593,20111027,AAPL,404.69000,18240245
14593,20111028,AAPL,404.95001,11852976
14593,20111031,AAPL,404.78000,14163248
14593,20111101,AAPL,396.51001,19572994
14593,20111102,AAPL,397.41000,12080172
14593,20111103,AAPL,403.07001,16157695
14593,20111104,AAPL,400.23999,11093681
14593,20111107,AAPL,399.73001,9994789
14593,20111108,AAPL,406.23001,14754210
14593,20111109,AAPL,395.28000,20629636
14593,20111110,AAPL,385.22000,27356247
14593,20111111,AAPL,384.62000,23964175
14593,20111114,AAPL,379.26001,15985626
14593,20111115,AAPL,388.82999,15909432
14593,20111116,AAPL,384.76999,12910082
14593,20111117,AAPL,377.41000,17694401
14593,20111118,AAPL,374.94000,13681831
14593,20111121,AAPL,369.01001,16499963
14593,20111122,AAPL,376.51001,15008964
14593,20111123,AAPL,366.98999,15766900
14593,20111125,AAPL,363.57001,9314788
14593,20111128,AAPL,376.12000,12878480
14593,20111129,AAPL,373.20001,13879942
14593,20111130,AAPL,382.20001,14952860
14593,20111201,AAPL,387.92999,14281332
14593,20111202,AAPL,389.70001,13856324
14593,20111205,AAPL,393.01001,13093727
14593,20111206,AAPL,390.95001,10504576
14593,20111207,AAPL,389.09000,11287178
14593,20111208,AAPL,390.66000,13915933
14593,20111209,AAPL,393.62000,11004573
14593,20111212,AAPL,391.84000,11111295
14593,20111213,AAPL,388.81000,12570674
14593,20111214,AAPL,380.19000,15000849
14593,20111215,AAPL,378.94000,9513117
14593,20111216,AAPL,381.01999,15432361
14593,20111219,AAPL,382.20999,8784814
14593,20111220,AAPL,395.95001,12489145
14593,20111221,AAPL,396.44501,9739243
14593,20111222,AAPL,398.54999,7507592
14593,20111223,AAPL,403.32999,9893368
14593,20111227,AAPL,406.53000,9692250
14593,20111228,AAPL,402.64001,8454596
14593,20111229,AAPL,405.12000,7936436
14593,20111230,AAPL,405.00000,6636017
14593,20120103,AAPL,411.23001,11138965
14593,20120104,AAPL,413.44000,9561054
14593,20120105,AAPL,418.03000,10007431
14593,20120106,AAPL,422.39999,11738122
14593,20120109,AAPL,421.73001,14499937
14593,20120110,AAPL,423.23999,9528159
14593,20120111,AAPL,422.54999,7976026
14593,20120112,AAPL,421.39001,7850063
14593,20120113,AAPL,419.81000,8353927
14593,20120117,AAPL,424.70001,8977943
14593,20120118,AAPL,429.10999,10203759
14593,20120119,AAPL,427.75000,9674320
14593,20120120,AAPL,420.29999,15140557
14593,20120123,AAPL,427.40900,11321233
14593,20120124,AAPL,420.41000,20261647
14593,20120125,AAPL,446.66000,35169353
14593,20120126,AAPL,444.63000,11982055
14593,20120127,AAPL,447.28000,11073065
14593,20120130,AAPL,453.01001,14017979
14593,20120131,AAPL,456.48001,14473343
14593,20120201,AAPL,456.19000,10119096
14593,20120202,AAPL,455.12000,6969972
14593,20120203,AAPL,459.67999,10634452
14593,20120206,AAPL,463.97000,9219699
14593,20120207,AAPL,468.82999,11694935
14593,20120208,AAPL,476.67999,15036637
14593,20120209,AAPL,493.17001,32690919
14593,20120210,AAPL,493.42001,23420028
14593,20120213,AAPL,502.60001,19350531
14593,20120214,AAPL,509.45999,17130621
14593,20120215,AAPL,497.67001,55931344
14593,20120216,AAPL,502.20999,35123359
14593,20120217,AAPL,502.12000,19795286
14593,20120221,AAPL,514.84998,22357885
14593,20120222,AAPL,513.03998,17867818
14593,20120223,AAPL,516.39001,20933655
14593,20120224,AAPL,522.40997,15268829
14593,20120227,AAPL,525.76001,20120818
14593,20120228,AAPL,535.40997,22092567
14593,20120229,AAPL,542.44000,35043134
14593,20120301,AAPL,544.46997,25186560
14593,20120302,AAPL,545.17999,15831484
14593,20120305,AAPL,533.15997,29753290
14593,20120306,AAPL,530.26001,29852757
14593,20120307,AAPL,530.69000,29596714
14593,20120308,AAPL,541.98999,19027546
14593,20120309,AAPL,545.16998,15416970
14593,20120312,AAPL,552.00000,15024904
14593,20120313,AAPL,568.09998,25454233
14593,20120314,AAPL,589.58002,52140800
14593,20120315,AAPL,585.56000,42959517
14593,20120316,AAPL,585.57001,30336598
14593,20120319,AAPL,601.09998,33596906
14593,20120320,AAPL,605.96002,30194199
14593,20120321,AAPL,602.50000,23699260
14593,20120322,AAPL,599.34003,23046916
14593,20120323,AAPL,596.04999,15936194
14593,20120326,AAPL,606.97998,21905438
14593,20120327,AAPL,614.47998,22469604
14593,20120328,AAPL,617.62000,24266278
14593,20120329,AAPL,609.85999,22485158
14593,20120330,AAPL,599.54999,26990005
14593,20120402,AAPL,618.63000,22108930
14593,20120403,AAPL,629.32001,30937269
14593,20120404,AAPL,624.31000,21217388
14593,20120405,AAPL,633.67999,23664652
14593,20120409,AAPL,636.22998,22136492
14593,20120410,AAPL,628.44000,33121482
14593,20120411,AAPL,626.20001,25822703
14593,20120412,AAPL,622.77002,22759536
14593,20120413,AAPL,605.22998,31941953
14593,20120416,AAPL,580.13000,39380276
14593,20120417,AAPL,609.70001,38114749
14593,20120418,AAPL,608.34003,35450311
14593,20120419,AAPL,587.44000,31217292
14593,20120420,AAPL,572.97998,38424391
14593,20120423,AAPL,571.70001,36374431
14593,20120424,AAPL,560.28003,40693785
14593,20120425,AAPL,610.00000,34027952
14593,20120426,AAPL,607.70001,19968942
14593,20120427,AAPL,603.00000,15189243
14593,20120430,AAPL,583.97998,18979769
14593,20120501,AAPL,582.13000,22695612
14593,20120502,AAPL,585.97998,16567969
14593,20120503,AAPL,581.82001,14508572
14593,20120504,AAPL,565.25000,19862202
14593,20120507,AAPL,569.47998,17109873
14593,20120508,AAPL,568.17999,18512512
14593,20120509,AAPL,569.17999,17853957
14593,20120510,AAPL,570.52002,12372576
14593,20120511,AAPL,566.71002,14799426
14593,20120514,AAPL,558.21997,13192584
14593,20120515,AAPL,553.16998,17754081
14593,20120516,AAPL,546.07501,20866068
14593,20120517,AAPL,530.12000,26833569
14593,20120518,AAPL,530.38000,27150274
14593,20120521,AAPL,561.28003,23692686
14593,20120522,AAPL,556.96997,25963411
14593,20120523,AAPL,570.56000,21847403
14593,20120524,AAPL,565.32001,18509498
14593,20120525,AAPL,562.28998,12218891
14593,20120529,AAPL,572.27002,14250296
14593,20120530,AAPL,579.16998,19704042
14593,20120531,AAPL,577.72998,18302336
14593,20120601,AAPL,560.98999,19368850
14593,20120604,AAPL,564.28998,20812345
14593,20120605,AAPL,562.83002,14450879
14593,20120606,AAPL,571.46002,14967258
14593,20120607,AAPL,571.71997,14186005
14593,20120608,AAPL,580.32001,12963862
14593,20120611,AAPL,571.16998,22000914
14593,20120612,AAPL,576.15997,16215898
14593,20120613,AAPL,572.15997,10959472
14593,20120614,AAPL,571.53003,12906632
14593,20120615,AAPL,574.13000,12436109
14593,20120618,AAPL,585.78003,16391810
14593,20120619,AAPL,587.40997,13473199
14593,20120620,AAPL,585.74103,13338735
14593,20120621,AAPL,577.66998,12119697
14593,20120622,AAPL,582.09998,10524576
14593,20120625,AAPL,570.76501,11384536
14593,20120626,AAPL,572.02502,10363901
14593,20120627,AAPL,574.50000,7623365
14593,20120628,AAPL,569.04999,10530747
14593,20120629,AAPL,584.00000,15751767
14593,20120702,AAPL,592.52002,14908160
14593,20120703,AAPL,599.40997,9128201
14593,20120705,AAPL,609.94000,18091074
14593,20120706,AAPL,605.88000,15690063
14593,20120709,AAPL,613.89001,14099804
